"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"42",2022-03-08 00:03:25,1,303,100,50.4163782319697,4.98213709294008
"43",2022-03-08 00:03:30,1,303,100,49.0293218933177,5.59604810477304
"44",2022-03-08 00:03:35,1,303,100,49.6021604017906,5.33080367568971
"45",2022-03-08 00:03:40,1,303,100,49.5913688598419,5.71334660731335
"46",2022-03-08 00:03:45,1,303,100,49.2857583018867,5.50051124270989
"47",2022-03-08 00:03:50,1,303,100,50.7638271402744,5.35568132153745
"48",2022-03-08 00:03:55,1,303,100,49.7561043200896,5.43275560676573
"49",2022-03-08 00:04:00,1,303,100,48.8327825835837,5.05607953049129
"50",2022-03-08 00:04:05,1,303,100,49.6210020531532,5.50233215232746
"51",2022-03-08 00:04:10,1,303,100,51.1570223466643,5.71852783238559
"52",2022-03-08 00:04:15,1,303,100,51.119358720407,5.9326812568629
"53",2022-03-08 00:04:20,1,303,100,49.6461080115661,5.83458118608056
"54",2022-03-08 00:04:25,1,303,100,49.4798402389577,5.58438962591015
"55",2022-03-08 00:04:30,1,303,100,51.18233539163,5.14279023745469
"56",2022-03-08 00:04:35,1,303,100,48.2551626645798,5.77060484251807
"57",2022-03-08 00:04:40,1,303,100,48.577121587271,5.87449729097288
"58",2022-03-08 00:04:45,1,303,100,49.1624327231186,5.44982258023482
"59",2022-03-08 00:04:50,1,303,100,50.8428824391206,5.55489154955618
"60",2022-03-08 00:04:55,1,303,100,49.6962819371366,5.50343090423945
"61",2022-03-08 00:05:00,1,303,100,50.4212774178872,5.59516826817889
"62",2022-03-08 00:05:05,1,303,100,49.9272023568305,5.76362728684662
"63",2022-03-08 00:05:10,1,303,100,49.8113594609177,5.39028517428368
"64",2022-03-08 00:05:15,1,303,100,48.998605069272,5.54726994024649
"65",2022-03-08 00:05:20,1,303,100,50.3356540093545,5.16287133746826
"66",2022-03-08 00:05:25,1,303,100,49.5478423032561,5.86710594892548
"67",2022-03-08 00:05:30,1,303,100,50.3122104588008,5.54809830938944
"68",2022-03-08 00:05:35,1,303,100,49.6039271379628,5.45387728488244
"69",2022-03-08 00:05:40,1,303,100,50.2567815413745,5.19368484248814
"70",2022-03-08 00:05:45,1,303,100,51.5288747448313,5.40962133221859
"71",2022-03-08 00:05:50,1,303,100,49.4661245399545,5.85080352512944
"72",2022-03-08 00:05:55,1,303,100,50.6520305864685,5.38628967112591
"73",2022-03-08 00:06:00,1,303,100,49.6661582888753,5.48888028331003
"74",2022-03-08 00:06:05,1,303,100,50.3042106605026,5.5026032539268
"75",2022-03-08 00:06:10,1,303,100,49.9553867147041,5.18700556267298
"76",2022-03-08 00:06:15,1,303,100,50.1533500919142,5.54965008708847
"77",2022-03-08 00:06:20,1,303,100,49.0086917138825,5.41780313282385
"78",2022-03-08 00:06:25,1,303,100,50.5905547091067,5.40516230979339
"79",2022-03-08 00:06:30,1,303,100,48.7979266161206,5.56915095084343
"80",2022-03-08 00:06:35,1,303,100,50.9740315771767,5.39978822109097
"81",2022-03-08 00:06:40,1,303,100,49.4181776716666,5.86107356848197
"82",2022-03-08 00:06:45,1,303,100,51.0578902647355,5.78618101720012
"83",2022-03-08 00:06:50,1,303,100,51.0224985144012,5.3090450793291
"84",2022-03-08 00:06:55,1,303,100,50.4007451841317,5.74385993989419
"85",2022-03-08 00:07:00,1,303,100,49.7628186922679,5.03676652155453
"86",2022-03-08 00:07:05,1,303,100,50.6118072367747,5.84613966542026
"87",2022-03-08 00:07:10,1,303,100,49.0450844399866,5.51167295719609
"88",2022-03-08 00:07:15,1,303,100,47.9866831316352,5.43450142055195
"89",2022-03-08 00:07:20,1,303,100,49.5375634566015,5.45014934748982
"90",2022-03-08 00:07:25,1,303,100,51.4801554398726,5.527837986719
"91",2022-03-08 00:07:30,1,303,100,50.6559734858098,5.42247557282148
"92",2022-03-08 00:07:35,1,303,100,46.693964011905,5.72021984070397
"93",2022-03-08 00:07:40,1,303,100,49.6378125007533,5.62096506556585
"94",2022-03-08 00:07:45,1,303,100,50.7405784288548,5.72607664006929
"95",2022-03-08 00:07:50,1,303,100,49.4401362249293,5.11325627032408
"96",2022-03-08 00:07:55,1,303,100,49.9924034139451,5.6059726948362
"97",2022-03-08 00:08:00,1,303,100,48.8350196142138,5.58763572187642
"98",2022-03-08 00:08:05,1,303,100,50.0724295626572,5.5024128051454
"99",2022-03-08 00:08:10,1,303,100,48.7218882063634,5.28493717130754
"100",2022-03-08 00:08:15,1,303,100,48.4583341754853,5.41460923906958
"101",2022-03-08 00:08:20,1,303,100,51.5561206524696,5.32615343783453
"102",2022-03-08 00:08:25,1,303,100,47.6747359594651,5.18407943025865
"103",2022-03-08 00:08:30,1,303,100,49.9111240637716,5.27963542805594
"104",2022-03-08 00:08:35,1,303,100,49.1881172494,5.12815219926661
"105",2022-03-08 00:08:40,1,303,100,49.7527430022694,5.43558398015856
"106",2022-03-08 00:08:45,1,303,100,49.4955288145676,5.37926706648535
"107",2022-03-08 00:08:50,1,303,100,49.5446010840935,5.74744880090741
"108",2022-03-08 00:08:55,1,303,100,48.6349958558171,5.28183372177689
"109",2022-03-08 00:09:00,1,303,100,47.8072620467494,5.26550440332614
"110",2022-03-08 00:09:05,1,303,100,49.7628324153624,5.47034672371609
"111",2022-03-08 00:09:10,1,303,100,48.5915122526702,5.25400794937281
"112",2022-03-08 00:09:15,1,303,100,49.3258194452661,5.28741485456295
"113",2022-03-08 00:09:20,1,303,100,47.84800115364,6.05844227686807
"114",2022-03-08 00:09:25,1,303,100,47.3121963807625,5.49848733747604
"115",2022-03-08 00:09:30,1,303,100,50.4880167558835,5.52694393177612
"116",2022-03-08 00:09:35,1,303,100,50.8362436017179,5.82607044999532
"117",2022-03-08 00:09:40,1,303,100,49.4753533483827,5.40872224474835
"118",2022-03-08 00:09:45,1,303,100,48.8225297501499,5.93992863380637
"119",2022-03-08 00:09:50,1,303,100,50.7445634270715,5.41658493690239
"120",2022-03-08 00:09:55,1,303,100,50.011365483502,5.66004510563454
"121",2022-03-08 00:10:00,1,303,100,49.7620480541823,5.61698687928088
"122",2022-03-08 00:10:05,1,303,100,50.4535095910674,5.49663624392506
"123",2022-03-08 00:10:10,1,303,100,46.4674940171259,5.3178700900485
"124",2022-03-08 00:10:15,1,303,100,50.4653807392092,5.63002003850999
"125",2022-03-08 00:10:20,1,303,100,50.7378316751343,5.46727591551551
"126",2022-03-08 00:10:25,1,303,100,50.3644732392456,5.46595943543035
"127",2022-03-08 00:10:30,1,303,100,48.6167156166714,5.41835077510515
"128",2022-03-08 00:10:35,1,303,100,50.0731410974452,5.42293665907854
"129",2022-03-08 00:10:40,1,303,100,50.9186298440587,5.45961038401052
"130",2022-03-08 00:10:45,1,303,100,50.7361830412133,6.06587979447949
"131",2022-03-08 00:10:50,1,303,100,48.4292620695098,5.55048850425754
"132",2022-03-08 00:10:55,1,303,100,49.8174381287871,5.46227148918398
"133",2022-03-08 00:11:00,1,303,100,49.2096786617789,5.67323214463366
"134",2022-03-08 00:11:05,1,303,100,49.198459319142,5.70157663124266
"135",2022-03-08 00:11:10,1,303,100,50.9635622979344,5.49666939418084
"136",2022-03-08 00:11:15,1,303,100,50.3984941161127,5.69424441553523
"137",2022-03-08 00:11:20,1,303,100,48.4171253684966,5.26405606171741
"138",2022-03-08 00:11:25,1,303,100,50.0147812265617,5.68659096611896
"139",2022-03-08 00:11:30,1,303,100,48.0432210117969,5.29482487075122
"140",2022-03-08 00:11:35,1,303,100,49.7345681038766,5.4150639116972
"141",2022-03-08 00:11:40,1,303,100,51.9330484524945,5.24338246537233
"142",2022-03-08 00:11:45,1,303,100,50.8261459624397,5.43785259959305
"143",2022-03-08 00:11:50,1,303,100,48.8611027110533,5.45727722352984
"144",2022-03-08 00:11:55,1,303,100,54.008363492202,5.59097555105701
"145",2022-03-08 00:12:00,1,303,100,49.6582592511782,5.54542250611359
"146",2022-03-08 00:12:05,1,303,100,49.6932279789662,5.56174169667484
"147",2022-03-08 00:12:10,1,303,100,49.9933256383982,5.33690085574664
"148",2022-03-08 00:12:15,1,303,100,52.5935337744714,5.91588552526484
"149",2022-03-08 00:12:20,1,303,100,49.7152073698825,5.21306367018929
"150",2022-03-08 00:12:25,1,303,100,49.2769165371982,5.3954168355084
"151",2022-03-08 00:12:30,1,303,100,51.7414333239301,5.60398116777078
"152",2022-03-08 00:12:35,1,303,100,50.5022430495021,5.69353568351061
"153",2022-03-08 00:12:40,1,303,100,49.4195724283691,5.27166824122894
"154",2022-03-08 00:12:45,1,303,100,50.1139857144501,5.16315147875221
"155",2022-03-08 00:12:50,1,303,100,50.8202286174459,5.12044739127013
"156",2022-03-08 00:12:55,1,303,100,49.2832233085076,5.5489068276507
"157",2022-03-08 00:13:00,1,303,100,50.4416796192875,5.28465917214645
"158",2022-03-08 00:13:05,1,303,100,49.51573408381,5.62100796427405
"159",2022-03-08 00:13:10,1,303,100,49.0891366260047,5.29979691604289
"160",2022-03-08 00:13:15,1,303,100,48.1051571267248,5.57131226523529
"161",2022-03-08 00:13:20,1,303,100,48.8777139660144,5.55770609421176
"162",2022-03-08 00:13:25,1,303,100,49.569629074286,5.69200771151504
"163",2022-03-08 00:13:30,1,303,100,50.7123101499502,5.62952986033716
"164",2022-03-08 00:13:35,1,303,100,49.8066445833701,5.46593480069795
"165",2022-03-08 00:13:40,1,303,100,47.8402478385884,5.87769125314168
"166",2022-03-08 00:13:45,1,303,100,48.8990256166634,5.56696352147682
"167",2022-03-08 00:13:50,1,303,100,50.837895251075,5.76518538990365
"168",2022-03-08 00:13:55,1,303,100,50.7313674551578,5.15581428060375
"169",2022-03-08 00:14:00,1,303,100,51.2780938229255,5.41729760927697
"170",2022-03-08 00:14:05,1,303,100,51.8086070141112,5.6488838778461
"171",2022-03-08 00:14:10,1,303,100,48.0259865611134,5.7144504797308
"172",2022-03-08 00:14:15,1,303,100,49.4243166173036,5.58564868778609
"173",2022-03-08 00:14:20,1,303,100,49.6640471980464,5.66229849444497
"174",2022-03-08 00:14:25,1,303,100,48.4439736332426,5.33134578414414
"175",2022-03-08 00:14:30,1,303,100,49.2693706737342,5.48639296292396
"176",2022-03-08 00:14:35,1,303,100,49.1712048576167,5.51792950737049
"177",2022-03-08 00:14:40,1,303,100,49.8493086557382,5.62117479432759
"178",2022-03-08 00:14:45,1,303,100,49.9411836853007,5.54118223891455
"179",2022-03-08 00:14:50,1,303,100,49.6368739176524,5.45805966219483
"180",2022-03-08 00:14:55,1,303,100,51.4919472387237,5.4328089582086
"181",2022-03-08 00:15:00,1,303,100,50.0367973083717,5.74752326308591
"182",2022-03-08 00:15:05,1,303,100,48.3901555095781,4.84254090777061
"183",2022-03-08 00:15:10,1,303,100,47.1547042460413,5.69633689865707
"184",2022-03-08 00:15:15,1,303,100,50.6535514515572,5.73501897676867
"185",2022-03-08 00:15:20,1,303,100,49.5644454135565,5.50928314538895
"186",2022-03-08 00:15:25,1,303,100,48.8249872228072,5.70805519677942
"187",2022-03-08 00:15:30,1,303,100,49.1477311774887,5.4771522045122
"188",2022-03-08 00:15:35,1,303,100,49.7786938830292,5.42300010279114
"189",2022-03-08 00:15:40,1,303,100,46.5495204311708,5.46721286677314
"190",2022-03-08 00:15:45,1,303,100,49.0767828678109,5.09580175747726
"191",2022-03-08 00:15:50,1,303,100,48.179126665612,5.75932870639772
"192",2022-03-08 00:15:55,1,303,100,50.9117273265378,5.48076511059661
"193",2022-03-08 00:16:00,1,303,100,49.3194323853256,5.10689857975472
"194",2022-03-08 00:16:05,1,303,100,48.5725461311888,5.52990612756419
"195",2022-03-08 00:16:10,1,303,100,49.4465260832655,5.54813924356461
"196",2022-03-08 00:16:15,1,303,100,48.8743048995676,5.32745232722384
"197",2022-03-08 00:16:20,1,303,100,50.0300236314942,5.68102459169671
"198",2022-03-08 00:16:25,1,303,100,49.459798024317,5.74643434915895
"199",2022-03-08 00:16:30,1,303,100,49.7336241318536,5.62457102016721
"200",2022-03-08 00:16:35,1,303,100,48.9188425930524,5.57364420921416
"201",2022-03-09 00:00:00,1,303,200,51.1016342209115,5.2252095830568
"202",2022-03-09 00:00:05,1,303,200,49.406359268672,4.7083119451556
"203",2022-03-09 00:00:10,1,303,200,51.829299738579,5.15897406442864
"204",2022-03-09 00:00:15,1,303,200,49.0087869432599,5.14612946518063
"205",2022-03-09 00:00:20,1,303,200,49.7181863947985,4.99543956855614
"206",2022-03-09 00:00:25,1,303,200,47.6302605652689,5.05379186800581
"207",2022-03-09 00:00:30,1,303,200,47.5702216269501,5.04859321829786
"208",2022-03-09 00:00:35,1,303,200,47.2452460408076,4.89204362623816
"209",2022-03-09 00:00:40,1,303,200,48.6144033929103,4.83831019320451
"210",2022-03-09 00:00:45,1,303,200,47.8763411664841,4.79318049574539
"211",2022-03-09 00:00:50,1,303,200,49.9749263947017,5.14759163678411
"212",2022-03-09 00:00:55,1,303,200,48.8013306836277,4.84878517597411
"213",2022-03-09 00:01:00,1,303,200,49.3158139941631,5.11918746130356
"214",2022-03-09 00:01:05,1,303,200,51.0907512148115,5.0752389673314
"215",2022-03-09 00:01:10,1,303,200,50.1123436471116,4.93573899977208
"216",2022-03-09 00:01:15,1,303,200,48.6548170015406,4.83651370059026
"217",2022-03-09 00:01:20,1,303,200,49.6607476893304,5.12344556087906
"218",2022-03-09 00:01:25,1,303,200,50.017655484114,5.17300870421148
"219",2022-03-09 00:01:30,1,303,200,46.8479865909257,5.37354953633023
"220",2022-03-09 00:01:35,1,303,200,49.3972012387191,5.06791385573686
"221",2022-03-09 00:01:40,1,303,200,48.6547826606574,5.03549818621692
"222",2022-03-09 00:01:45,1,303,200,48.3384986838031,4.8906783163524
"223",2022-03-09 00:01:50,1,303,200,53.0203202833477,4.73184520543579
"224",2022-03-09 00:01:55,1,303,200,49.3621711015759,4.75611204087189
"225",2022-03-09 00:02:00,1,303,200,51.2963865461425,4.84730628202787
"226",2022-03-09 00:02:05,1,303,200,49.1826154037671,5.18252235648592
"227",2022-03-09 00:02:10,1,303,200,49.1931923767626,5.2182834308486
"228",2022-03-09 00:02:15,1,303,200,48.5464279168665,4.71063435187088
"229",2022-03-09 00:02:20,1,303,200,50.9693907528906,4.97273015346007
"230",2022-03-09 00:02:25,1,303,200,50.3790739807111,4.85936319327929
"231",2022-03-09 00:02:30,1,303,200,50.8796216868169,4.73299071430346
"232",2022-03-09 00:02:35,1,303,200,47.3385517971249,4.86974418518333
"233",2022-03-09 00:02:40,1,303,200,48.7510408409456,4.72381078199656
"234",2022-03-09 00:02:45,1,303,200,49.716877094579,4.79934405308222
"235",2022-03-09 00:02:50,1,303,200,52.507315403842,4.8117291690003
"236",2022-03-09 00:02:55,1,303,200,51.3302214387789,5.21497114740419
"237",2022-03-09 00:03:00,1,303,200,49.6603331693937,5.30683108955124
"238",2022-03-09 00:03:05,1,303,200,49.6274776868364,5.0168606324951
"239",2022-03-09 00:03:10,1,303,200,50.5013432449572,4.8940210132678
"240",2022-03-09 00:03:15,1,303,200,50.7180530925522,4.79388534048841
"241",2022-03-09 00:03:20,1,303,200,50.4866806196198,4.9353294228088
"242",2022-03-09 00:03:25,1,303,200,47.3185201876483,4.61180014085713
"243",2022-03-09 00:03:30,1,303,200,49.6952187699619,4.75181601749383
"244",2022-03-09 00:03:35,1,303,200,50.9626308797206,4.86578401159687
"245",2022-03-09 00:03:40,1,303,200,49.8804914396542,4.9079773516837
"246",2022-03-09 00:03:45,1,303,200,49.4989707542802,4.89640466687762
"247",2022-03-09 00:03:50,1,303,200,49.094471665592,4.81754820561526
"248",2022-03-09 00:03:55,1,303,200,49.0273054440767,5.22198293733995
"249",2022-03-09 00:04:00,1,303,200,51.2178467125828,5.20933229356753
"250",2022-03-09 00:04:05,1,303,200,49.7673323987087,5.00107936192705
"251",2022-03-09 00:04:10,1,303,200,49.8492913825978,5.02531362071226
"252",2022-03-09 00:04:15,1,303,200,48.1399304988869,4.74364633063644
"253",2022-03-09 00:04:20,1,303,200,49.8911680247942,5.53441883290231
"254",2022-03-09 00:04:25,1,303,200,49.954010812366,4.80559511327512
"255",2022-03-09 00:04:30,1,303,200,49.3817025327158,4.80894272522237
"256",2022-03-09 00:04:35,1,303,200,49.6317471124824,5.28425748714272
"257",2022-03-09 00:04:40,1,303,200,50.276621996101,4.98583906979689
"258",2022-03-09 00:04:45,1,303,200,48.7867594518963,4.98180151322032
"259",2022-03-09 00:04:50,1,303,200,48.8692794015803,5.13662267724533
"260",2022-03-09 00:04:55,1,303,200,51.1430380694959,4.94933863303309
"261",2022-03-09 00:05:00,1,303,200,49.6311289776636,4.74961536539934
"262",2022-03-09 00:05:05,1,303,200,50.8698820249567,5.01419015314811
"263",2022-03-09 00:05:10,1,303,200,49.87930090599,4.90484384007931
"264",2022-03-09 00:05:15,1,303,200,50.3609593541856,5.22669375307962
"265",2022-03-09 00:05:20,1,303,200,51.3740796448761,4.93747275547021
"266",2022-03-09 00:05:25,1,303,200,50.1288031466849,5.05768116624396
"267",2022-03-09 00:05:30,1,303,200,49.2913428992538,4.99188678347605
"268",2022-03-09 00:05:35,1,303,200,49.0879060144736,4.92872008518649
"269",2022-03-09 00:05:40,1,303,200,49.7848885552576,5.12144770608332
"270",2022-03-09 00:05:45,1,303,200,49.5164642334561,4.87854785664804
"271",2022-03-09 00:05:50,1,303,200,49.4282584488416,5.29651492625318
"272",2022-03-09 00:05:55,1,303,200,49.7784343682469,5.39049356298588
"273",2022-03-09 00:06:00,1,303,200,49.3673645962544,5.13641338728856
"274",2022-03-09 00:06:05,1,303,200,50.0044418261598,4.9376778977573
"275",2022-03-09 00:06:10,1,303,200,51.6788154341184,4.93728201569494
"276",2022-03-09 00:06:15,1,303,200,50.8267990222155,5.06914590908601
"277",2022-03-09 00:06:20,1,303,200,48.4717738606068,4.80444574149242
"278",2022-03-09 00:06:25,1,303,200,49.6641214633,4.7483460647131
"279",2022-03-09 00:06:30,1,303,200,49.6117102712067,4.84423832024815
"280",2022-03-09 00:06:35,1,303,200,47.6957660382279,4.92580543160411
"281",2022-03-09 00:06:40,1,303,200,47.4462746683057,4.76368756094814
"282",2022-03-09 00:06:45,1,303,200,51.3076311449889,5.04225163651441
"283",2022-03-09 00:06:50,1,303,200,45.9763239050014,5.31503175036063
"284",2022-03-09 00:06:55,1,303,200,50.0275337298449,5.03242357677372
"285",2022-03-09 00:07:00,1,303,200,51.646028749568,4.7902748484466
"286",2022-03-09 00:07:05,1,303,200,47.2130912777534,4.74054392802696
"287",2022-03-09 00:07:10,1,303,200,51.4724033619782,4.87858873090741
"288",2022-03-09 00:07:15,1,303,200,48.4348234194351,4.99348543842877
"289",2022-03-09 00:07:20,1,303,200,49.8571791993722,4.90402149861454
"290",2022-03-09 00:07:25,1,303,200,49.4400535252438,4.83115348442766
"291",2022-03-09 00:07:30,1,303,200,48.9296556099326,5.06369607994325
"292",2022-03-09 00:07:35,1,303,200,51.2690285612468,5.21479860793259
"293",2022-03-09 00:07:40,1,303,200,50.9146326056207,5.10553676588075
"294",2022-03-09 00:07:45,1,303,200,49.9883240049704,5.16856517920587
"295",2022-03-09 00:07:50,1,303,200,48.3665922331072,4.87033367589312
"296",2022-03-09 00:07:55,1,303,200,50.4437299775708,5.4144428926107
"297",2022-03-09 00:08:00,1,303,200,48.7447857101493,5.08872766311979
"298",2022-03-09 00:08:05,1,303,200,50.2656081226791,4.74421730681228
"299",2022-03-09 00:08:10,1,303,200,48.8853418093403,5.00797221608747
"300",2022-03-09 00:08:15,1,303,200,49.60369276835,4.73677370812353
"301",2022-03-09 00:08:20,1,303,200,49.6062190113174,4.65832923067991
"302",2022-03-09 00:08:25,1,303,200,49.238582089658,4.83100470574183
"303",2022-03-09 00:08:30,1,303,200,50.0499380132179,4.74187605631099
"304",2022-03-09 00:08:35,1,303,200,52.3696202749828,4.71157924226272
"305",2022-03-09 00:08:40,1,303,200,50.5405155453516,5.01325254232886
"306",2022-03-09 00:08:45,1,303,200,49.4950457593509,5.51078159180637
"307",2022-03-09 00:08:50,1,303,200,51.5759634153394,4.84745681398352
"308",2022-03-09 00:08:55,1,303,200,49.1730552396953,5.04552750334656
"309",2022-03-09 00:09:00,1,303,200,50.4681636004871,4.80337683468182
"310",2022-03-09 00:09:05,1,303,200,46.4594546379493,4.87288668074487
"311",2022-03-09 00:09:10,1,303,200,49.607907942515,4.57545362881283
"312",2022-03-09 00:09:15,1,303,200,51.377289097799,4.83499157948969
"313",2022-03-09 00:09:20,1,303,200,48.107219718721,4.6188389749687
"314",2022-03-09 00:09:25,1,303,200,49.3875433354207,5.2269714543549
"315",2022-03-09 00:09:30,1,303,200,49.8229491115065,4.86197548307206
"316",2022-03-09 00:09:35,1,303,200,49.3892363876772,5.04148975782207
"317",2022-03-09 00:09:40,1,303,200,49.4125638810676,5.21023551573371
"318",2022-03-09 00:09:45,1,303,200,50.2421572437615,4.60534978634489
"319",2022-03-09 00:09:50,1,303,200,48.8444270606657,4.62172004785695
"320",2022-03-09 00:09:55,1,303,200,49.2101103581093,5.32873986250543
"321",2022-03-09 00:10:00,1,303,200,49.6180996145671,4.91749416567018
"322",2022-03-09 00:10:05,1,303,200,49.3093208754223,5.26048137586392
"323",2022-03-09 00:10:10,1,303,200,48.928676984344,5.24578169926447
"324",2022-03-09 00:10:15,1,303,200,49.7025402995485,5.13868664317938
"325",2022-03-09 00:10:20,1,303,200,49.1986762458407,5.26569172709316
"326",2022-03-09 00:10:25,1,303,200,50.4932758958527,4.5579580746661
"327",2022-03-09 00:10:30,1,303,200,48.6698227139605,4.66621759451764
"328",2022-03-09 00:10:35,1,303,200,48.8389510248478,4.74057710033903
"329",2022-03-09 00:10:40,1,303,200,49.5314232058971,4.50424370639543
"330",2022-03-09 00:10:45,1,303,200,47.6101581135,4.88910066869452
"331",2022-03-09 00:10:50,1,303,200,49.4776095755701,5.25365523941525
"332",2022-03-09 00:10:55,1,303,200,49.9136476158925,5.18428252120185
"333",2022-03-09 00:11:00,1,303,200,49.0422861131593,4.58639676197959
"334",2022-03-09 00:11:05,1,303,200,49.858078471777,4.7372524729439
"335",2022-03-09 00:11:10,1,303,200,48.0033227256849,4.91571981808855
"336",2022-03-09 00:11:15,1,303,200,50.5347856921404,4.85034613538699
"337",2022-03-09 00:11:20,1,303,200,51.1581331585162,4.83549644607176
"338",2022-03-09 00:11:25,1,303,200,50.3350873869207,5.26115817599659
"339",2022-03-09 00:11:30,1,303,200,49.5729013965287,5.01468301031763
"340",2022-03-09 00:11:35,1,303,200,49.5770490992125,5.05001204817286
"341",2022-03-09 00:11:40,1,303,200,49.6408155456634,5.04264770932678
"342",2022-03-09 00:11:45,1,303,200,48.735043010257,4.80328158388257
"343",2022-03-09 00:11:50,1,303,200,50.1316575799542,5.24663691391139
"344",2022-03-09 00:11:55,1,303,200,50.1808357292536,5.15709328024001
"345",2022-03-09 00:12:00,1,303,200,51.5126596216307,5.19810167244853
"346",2022-03-09 00:12:05,1,303,200,49.6708536874185,4.44229266559087
"347",2022-03-09 00:12:10,1,303,200,50.3064949983117,4.89338086710489
"348",2022-03-09 00:12:15,1,303,200,50.7465741263141,5.02468837952635
"349",2022-03-09 00:12:20,1,303,200,50.6381442434173,4.78533798193684
"350",2022-03-09 00:12:25,1,303,200,48.2269211925636,4.83989501404779
"351",2022-03-09 00:12:30,1,303,200,50.1521177334792,4.9357070163134
"352",2022-03-09 00:12:35,1,303,200,50.2712648790198,5.22651861732941
"353",2022-03-09 00:12:40,1,303,200,48.5031243596137,4.9618482637235
"354",2022-03-09 00:12:45,1,303,200,52.6550185957511,4.78541173268896
"355",2022-03-09 00:12:50,1,303,200,50.639082578093,5.18377017973183
"356",2022-03-09 00:12:55,1,303,200,49.2948129132816,5.03451232113887
"357",2022-03-09 00:13:00,1,303,200,49.6583623025536,5.14390938730427
"358",2022-03-09 00:13:05,1,303,200,48.9002566161341,5.08377923185911
"359",2022-03-09 00:13:10,1,303,200,51.6746175138377,5.11869356098637
"360",2022-03-09 00:13:15,1,303,200,48.7052164958941,4.70820981294413
"361",2022-03-09 00:13:20,1,303,200,49.494934214901,5.0793997749942
"362",2022-03-09 00:13:25,1,303,200,50.9260691054275,4.50003517240071
"363",2022-03-09 00:13:30,1,303,200,48.8052975239467,5.32813365431763
"364",2022-03-09 00:13:35,1,303,200,48.8228758218597,4.91501077505059
"365",2022-03-09 00:13:40,1,303,200,50.125596146701,4.99805134360182
"366",2022-03-09 00:13:45,1,303,200,48.1639741268317,5.00853467944341
"367",2022-03-09 00:13:50,1,303,200,50.0452918930975,4.75346180401175
